Grant,Ceiling Amount,Sponsored Program,F&A Rate Spon Pgm,Project Start Date,Project End Date,Fund/_number,type_of_fund,Sponsored Class,Sp_Class_name,Budget,Actual Expense
125882,"USD 8,284,185.00",96019434,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 12,945.28"
125882,"USD 8,284,185.00",96019434,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,"$ 1,294.53"
125882,"USD 8,284,185.00",96019434,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,282.57"
125882,"USD 8,284,185.00",96019435,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 27,612.90"
125882,"USD 8,284,185.00",96019435,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,"$ 2,761.29"
125882,"USD 8,284,185.00",96019435,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,531.92"
125882,"USD 8,284,185.00",96019436,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 9,869.04"
125882,"USD 8,284,185.00",96019436,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 986.90
125882,"USD 8,284,185.00",96019436,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,230.27"
125882,"USD 8,284,185.00",96019437,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 25,194.54"
125882,"USD 8,284,185.00",96019437,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,"$ 2,519.46"
125882,"USD 8,284,185.00",96019437,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,490.81"
125882,"USD 8,284,185.00",96019438,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 17,021.14"
125882,"USD 8,284,185.00",96019438,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,"$ 1,702.12"
125882,"USD 8,284,185.00",96019438,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,351.86"
125882,"USD 8,284,185.00",96019439,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 31,354.73"
125882,"USD 8,284,185.00",96019439,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,"$ 3,135.48"
125882,"USD 8,284,185.00",96019439,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,595.53"
125882,"USD 8,284,185.00",96019480,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 3,260.72"
125882,"USD 8,284,185.00",96019480,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 326.07
125882,"USD 8,284,185.00",96019480,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 609.75
125882,"USD 8,284,185.00",96019481,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 6,097.87"
125882,"USD 8,284,185.00",96019481,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 609.79
125882,"USD 8,284,185.00",96019481,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,140.30"
125882,"USD 8,284,185.00",96019482,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 4,659.80"
125882,"USD 8,284,185.00",96019482,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 465.98
125882,"USD 8,284,185.00",96019482,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 871.38
125882,"USD 8,284,185.00",96019483,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 3,870.22"
125882,"USD 8,284,185.00",96019483,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 387.02
125882,"USD 8,284,185.00",96019483,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 723.73
125882,"USD 8,284,185.00",96020520,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 2,287.30"
125882,"USD 8,284,185.00",96020520,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 228.73
125882,"USD 8,284,185.00",96020520,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 427.73
125882,"USD 8,284,185.00",96020521,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 4,905.42"
125882,"USD 8,284,185.00",96020521,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 490.54
125882,"USD 8,284,185.00",96020521,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 917.31
125882,"USD 8,284,185.00",96020522,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 2,303.03"
125882,"USD 8,284,185.00",96020522,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 230.30
125882,"USD 8,284,185.00",96020522,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 430.67
125882,"USD 8,284,185.00",96020523,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 3,616.41"
125882,"USD 8,284,185.00",96020523,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 361.64
125882,"USD 8,284,185.00",96020523,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 676.27
125882,"USD 8,284,185.00",96020524,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,$ 617.87
125882,"USD 8,284,185.00",96020524,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 61.79
125882,"USD 8,284,185.00",96020524,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 115.54
125882,"USD 8,284,185.00",96020525,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 1,607.14"
125882,"USD 8,284,185.00",96020525,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 160.72
125882,"USD 8,284,185.00",96020525,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 300.54
125882,"USD 8,284,185.00",96020526,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,642400,Subaward,0,"$ 5,726.39"
125882,"USD 8,284,185.00",96020526,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,690007,Recharge,0,$ 572.64
125882,"USD 8,284,185.00",96020526,17.00,04/01/2017,09/29/2022,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 1,070.83"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 33,867.50","$ 12,960.38"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,"$ 11,515.00","$ 10,915.79"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,"$ 8,056.55"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 4.38
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ 2,841.59"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,0,$ 27.36
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,"$ 14,346.25",$ 791.88
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,690007,Recharge,"$ 7,167.50","$ 3,741.44"
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,691500,Service Center,0,$ 25.33
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 1,368.25",0
125954,"USD 6,835,638.00",90073182,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,$ 978.81
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 794,722.25","$ 480,212.40"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,"$ 209,091.50",0
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,"$ 87,571.34"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 27,922.00","$ 24,189.81"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 1,778.44"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,"$ 26,028.94"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,640300,Contractual Services,0,"$ 49,064.51"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 5,268.30"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 200,814.75","$ 22,318.12"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ -2,426.67"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 202,949.50","$ 12,025.77"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 173,335.72"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,690007,Recharge,"$ 172,260.00","$ 93,055.52"
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,691500,Service Center,0,$ 118.75
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 32,885.00",0
125954,"USD 6,835,638.00",90073184,2.68,05/01/2017,04/30/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 25,431.54"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 564,323.96",0
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 16,730.17","$ 6,737.23"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,$ 749.81
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,$ 405.78
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 9,679.34","$ 20,531.16"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 2,720.56"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 11,854.25","$ 10,414.14"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 643.47
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 31,386.87",$ 911.79
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 33,982.24"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,653400,Equipment,0,"$ 21,089.29"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 8,299.47","$ 10,062.61"
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 2,311.94",0
125957,"USD 51,593,329.00",90073267,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 2,583.29"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 1,087,619.68",0
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 122,640.45","$ 161,462.55"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 29,375.19","$ 38,118.21"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 15,152.93","$ 16,693.92"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,$ 15.91
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,$ 732.93
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 1,810.67","$ 35,383.85"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 8,129.89"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 9,227.00","$ 18,105.28"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ -1,046.59"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 52,805.32","$ 10,691.75"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 17,733.36"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 27,335.81","$ 31,831.95"
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 7,649.47",0
125957,"USD 51,593,329.00",90073268,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 10,145.03"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 1,037,485.10",0
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 274,296.39","$ 232,015.62"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 119,481.10"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 93,259.92","$ 119,049.98"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 1,165.74","$ 1,450.52"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 8,538.32","$ 18,750.79"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 24.52
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 10,049.57","$ 3,506.06"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 333.65
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 56,498.60","$ 1,871.05"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 39,943.29"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 64,291.90","$ 56,435.92"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,691500,Service Center,0,"$ 1,624.27"
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 16,201.48",0
125957,"USD 51,593,329.00",90073269,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 17,824.63"
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 18,771.12",0
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,612000,Administrative Salar,0,$ 107.66
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,$ 36.60
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,$ 136.25,$ 136.25
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,$ 293.50,$ 498.50
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 4,938.35","$ 2,442.70"
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,$ 12.50
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,$ 644.17,$ 334.46
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,$ 180.37,0
125957,"USD 51,593,329.00",90073270,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,$ 107.06
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 377,484.98",0
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,610000,Salaries & Wages,0,$ -18.41
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 22,988.32","$ 14,791.39"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 1,166.25"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,$ 9.84
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 7,016.86","$ 3,611.99"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 9,587.59"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 17,582.47","$ 6,562.21"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ -9,261.95"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 18,037.18","$ 1,701.72"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 13,397.94"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,653400,Equipment,0,$ 202.75
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 10,606.71","$ 4,353.08"
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 2,336.50",0
125957,"USD 51,593,329.00",90073271,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 1,654.62"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 1,316,390.52",0
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 94,065.99","$ 108,863.32"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 39,532.80","$ 49,128.05"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 24,478.59","$ 12,661.11"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,$ 11.50
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 2,007.86","$ 17,127.17"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 65.00
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 33,012.25",$ 983.98
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 64,369.12","$ 96,411.52"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 2,965.00"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 30,895.99","$ 30,002.07"
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 8,650.88",0
125957,"USD 51,593,329.00",90073272,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 9,546.56"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 500,406.72",0
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,$ 193.14
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 18,034.40","$ 16,878.81"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 3,280.14"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 14,988.62","$ 22,379.76"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 12,629.14"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 16,611.35","$ 6,222.04"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ -116.09
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 24,744.14",$ 320.49
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 26,903.56"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,690007,Recharge,"$ 11,403.41","$ 9,251.76"
125957,"USD 51,593,329.00",90073273,3.00,05/01/2017,04/30/2022,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 2,573.36",0
